# Id,Group Id,Surface,OrientationX_mean,OrientationX_std,OrientationY_mean,OrientationY_std,OrientationZ_mean,OrientationZ_std,OrientationW_mean,OrientationW_std,AngularVelocityX_mean,AngularVelocityX_std,AngularVelocityY_mean,AngularVelocityY_std,AngularVelocityZ_mean,AngularVelocityZ_std,LinearAccelerationX_mean,LinearAccelerationX_std,LinearAccelerationY_mean,LinearAccelerationY_std,LinearAccelerationZ_mean,LinearAccelerationZ_std
16,7,concrete,0.014685234133244369,0.000366556013434801,0.6202672023623003,0.0012923063423920015,0.6024046479641489,0.00529562905986415,0.017763144518542627,0.006001997865621849,0.46576790501036924,0.09571850898908028,0.46777145611397347,0.09899418332453054,0.5423022447340943,0.12425116661934513,0.53620478494256,0.12216642506589953,0.6667806331623936,0.05217541411182714,0.5580114917443788,0.07366304457703089
17,21,carpet,0.7224373663233421,0.0013698789431951688,0.05266174162783412,0.0006718066187669946,0.10347429875368871,0.0014121731064068983,0.7372376179245284,0.0013289001620598547,0.4660664098351387,0.015433123636467998,0.4542765411134876,0.0058263867231207215,0.5494619851106974,0.01444373715841012,0.5477657927108975,0.00544681255456725,0.6588994366586787,0.01205684618721216,0.5582944663119084,0.0043376781832542505
18,8,fine_concrete,0.3538942175206804,0.0019737776132876953,0.02202700295161178,0.0007069125025803178,0.06386732239279212,0.003534193970212543,0.3829930973487312,0.004292438685134593,0.47833352401215634,0.08120578628612851,0.4756271071203462,0.03294830269079419,0.4872201251476669,0.014195173378547088,0.5481806173356583,0.036647004580348495,0.659384945991326,0.023366852684135502,0.5586455719692217,0.0617333078592458
19,9,carpet,0.9190323168851,0.0022421130607052395,0.22785592287145326,0.003449746371049636,0.27311262910466505,0.004368481693265172,0.9191520616460637,0.0026915529590063954,0.46726278767980844,0.007551757509832602,0.4919395464720274,0.005015655222125911,0.45521128886802803,0.0070413058023724075,0.5441051686582559,0.004943277744259252,0.6618403976139152,0.005403646070954767,0.5583753258339258,0.004792576395178532
20,11,fine_concrete,0.9615683558592723,0.0010860560732061804,0.30845713055575213,0.0026563699093748094,0.3529719334698939,0.0028501628014797778,0.9567824394111906,0.0021818188144484573,0.46533858364266645,0.0285609132316258,0.44234375198527875,0.0289399055575088,0.5751443137050671,0.01669130981487323,0.5511743245976932,0.0198589920056036,0.6588580236455013,0.017827179959330995,0.558156574962712,0.02140890323609991
21,33,tiled,0.5066117328287119,3.477198570370336e-05,0.0003258729113809213,2.6777382379517054e-06,0.050052338403340245,0.00012119672413785006,0.5342142515858816,0.00021191951656605087,0.4654751252644039,0.00220546265709169,0.4638170510708672,0.0019567826000124913,0.5252647883090035,0.0019422725181580912,0.548140934992706,0.0012893733207772228,0.6590834219563373,0.0016638973921535194,0.5581009915283178,0.0017099138270643321
22,22,carpet,0.013436044725744827,3.663501862386329e-05,0.6154941691137078,0.0001477304058825221,0.6062348920072833,0.00017389659222607224,0.022263845966167872,4.307934545870289e-05,0.465544579366699,0.0018771473645437838,0.463316781074517,0.001458678519794763,0.5249608284045123,0.0009973775981607185,0.5478764589316647,0.00036342048727682635,0.6594503444831106,0.0003475994645978344,0.5581837677204867,0.0009649224270685037
23,28,fine_concrete,0.3563406109686912,0.000665256955873804,0.021516535848942184,0.0001585077861432769,0.05703855873673637,0.002088868238549156,0.3720498027813923,0.00152913457379218,0.47002737908430037,0.043134486511841194,0.46244583863779054,0.03164807321153681,0.5346016656690364,0.016666999187040406,0.5470330195227023,0.028188898712813125,0.6591694293544471,0.023123517476569287,0.5574307559347078,0.03569551920313679
24,9,carpet,0.9821805143675545,0.0003683459845403592,0.3686334944126596,0.0013678866414895386,0.4055936116735732,0.0010106530061917579,0.9736362434938192,0.0005148184140500728,0.4660010937051857,0.00482874462500043,0.4555161347105823,0.004192580859086248,0.5481429639376424,0.00522656828831218,0.5483312889005231,0.005512727403236702,0.6604907092754604,0.0025974602345349993,0.5586602671663947,0.004295096630241251
25,15,carpet,0.6746124087964929,0.0025602288406312893,0.968336785409233,0.0009431328964356138,0.9604710161989075,0.0012138736928687611,0.6471083838240078,0.0021250433796896027,0.46452852450166565,0.007823443068558178,0.48026411797880886,0.005942299647460162,0.47632586385115183,0.009008105827661893,0.547119116381177,0.005664346863838807,0.6600522403943174,0.00596916404415104,0.5584995391279498,0.005265675872350202
26,13,soft_tiles,0.0856916755784439,0.001985036280813978,0.21983884907357804,0.0029280219307319263,0.23419358145758776,0.0026354944701445994,0.12128791883539364,0.0020553533855275138,0.4642072513154701,0.009349000093392927,0.4421258220611024,0.00886647973114564,0.5854938401822631,0.006123174903575496,0.5477908717405178,0.0096599658926218,0.6601897075727521,0.007428935060861303,0.5586426577593777,0.005020215940400557
27,27,wood,0.8216854904258439,0.0045327369137990944,0.11768086992944436,0.003837318189291592,0.17174550291957055,0.0035890500350553487,0.8300874776350032,0.0051151893933953675,0.463635633452654,0.012219882023815421,0.502560600827869,0.009893251264424169,0.420577080784322,0.01125024978634958,0.5444333628225291,0.011863851578734388,0.6577294786387506,0.008497447132359755,0.5578116941273227,0.008917053773009696
28,11,fine_concrete,0.9753152857204255,0.00013017942741551454,0.345840909263209,0.0003508756049524377,0.3960645150530546,0.0012219012803981835,0.9736532713890697,0.0021197215343855646,0.4634636546215196,0.04599794264752459,0.4598175034863051,0.035334131764215175,0.5196280795792549,0.02581924911940624,0.549017807471166,0.02401662969843085,0.6605345397796656,0.023634941529335877,0.5587738843237291,0.03116224911534098
29,33,tiled,0.5066777258029449,0.00035533246487553307,0.00038391643249200205,2.0426696346059926e-05,0.04752027806554908,0.000709514298517451,0.5319186269925178,0.0002740715109557018,0.46533130460442124,0.015823196124744098,0.464583184922719,0.006970561871347841,0.520265101043029,0.007410065350506787,0.5493172274315052,0.007277663487500599,0.6585579275546357,0.00808135375404489,0.5578051709147045,0.011444572146687615
30,9,carpet,0.97492259078636,0.0006836133360123267,0.3449273753146196,0.002070364953933043,0.38075293232404095,0.0023217885999706877,0.9731223568640208,0.0004943590040501124,0.46729509241384626,0.006594866617608152,0.47784052123609844,0.004997747417424931,0.4886112425902878,0.005261688589749045,0.5462070426182987,0.0052872598681327695,0.6596609077241039,0.00397053026467444,0.5583068375465228,0.005249217369444347
31,9,carpet,0.9932567552535243,0.000618405789550765,0.4187184590716575,0.0036960849198962773,0.45288207034438377,0.0034479748204650344,0.9762351577748861,0.00024036084152328688,0.4671030361988704,0.007192968964205064,0.4876297204478416,0.006196676167442517,0.4587869364927011,0.005064335896382281,0.5456370017180662,0.006638204637704837,0.6605748593259109,0.002469673432811818,0.5585636060057988,0.0061010823460559095
32,35,soft_tiles,0.818498819031511,0.0014427041623923257,0.11539557409859598,0.0012603881286420988,0.15365073852577388,0.001023348586990819,0.8295416192257645,0.0025439488121095427,0.460554660956184,0.026553131909976272,0.47459011888238306,0.0170508016392692,0.49032006463062194,0.012711586015479724,0.5457414871672137,0.017039488517849605,0.659860577501892,0.01516887987638823,0.5586506402549519,0.021286233412196917
33,32,hard_tiles,0.058301194051736366,0.0004211187956729529,0.734002060505514,0.0007915968756168768,0.7109891762023608,0.0014974727273417464,0.04801637727716331,0.0015731647391448928,0.4646778406019723,0.05911493128933109,0.4570701263898509,0.03776634184925684,0.5384685467932558,0.026403468077354643,0.548524406654586,0.05181590277293524,0.6575765322941272,0.018849978136433077,0.5576434464255844,0.04905914483963818
34,20,hard_tiles,0.08295505683312099,0.008482099255597647,0.22479616063035107,0.012896918383044721,0.23762052057826338,0.01148195204372896,0.1051477614671438,0.008456342678732569,0.4694745306226007,0.016510770128975765,0.5615941289936024,0.020627624246834435,0.25654296050966163,0.041026244500133015,0.5529952700469547,0.019892782475589614,0.6606740334837298,0.013126175203544886,0.5584300162742719,0.00897030180346513
35,12,hard_tiles,0.2581143785520701,0.0008718862930233324,0.06293698479465072,0.0005194153949592375,0.08492506828027878,0.0019269208633135497,0.2809618473487313,0.0017642650811843718,0.4598718030214446,0.05344907721576563,0.45592094623989765,0.028372830975093834,0.541088888299247,0.022875890608372536,0.5465603285552287,0.033129912571351026,0.6574068137085933,0.026912306811403833,0.5588853169126973,0.042251277598751656
36,1,fine_concrete,0.7390737503286612,0.0007168811128149868,0.061325072779468116,0.0003771561965766572,0.11822960813398632,0.0015740310650561304,0.7629624979668184,0.0010799101294071464,0.46282071410448744,0.04563276212189796,0.46067282341825455,0.043856022823658164,0.5391649046625813,0.03350649816352808,0.5467024510507841,0.038945116933576385,0.6588949918626883,0.024922040220743055,0.5597828260255927,0.0435481332583898
37,25,concrete,0.674696904769128,0.0023520611299885233,0.9684602957044952,0.0009431211923931135,0.9551152818327369,0.004399469690855738,0.6442218760165908,0.0032329188942981793,0.4596767224868177,0.12562711795172235,0.4499589596174065,0.052117103032670246,0.5690531298123577,0.03134300536598381,0.5529686869045176,0.07115919987574125,0.658012647947864,0.05809573192095215,0.5591432212168416,0.09299810149847529
38,34,soft_pvc,0.3788281534418421,0.0001678736180970871,0.9851082436646483,4.7508060721761644e-05,0.9608290952470648,0.0008817129461833822,0.3692648269762524,0.0002209575381164138,0.4643403059226492,0.011439169191227271,0.46464347297965586,0.00455190697173252,0.5211736268959372,0.014310205972232263,0.5463589896887536,0.003963165935773478,0.662218302465774,0.009372235758437306,0.5594915357232467,0.0029190682754769762
39,23,hard_tiles_large_space,0.5859239506224339,0.00372936195300487,0.9922526903764316,0.0006688161862252285,0.9840586150875872,0.0031029125739540364,0.5635648025780742,0.0050730899320094395,0.46641968892922936,0.06671863366015475,0.4331304131933372,0.03241302060881091,0.5921681088357523,0.02806483658904751,0.5516547454811724,0.04029311822724866,0.6595274851944642,0.03298918561507788,0.5590289430261084,0.04310919687318199
40,13,soft_tiles,0.11653701136915237,0.0011704401137081987,0.17969847693800606,0.00143344537633959,0.18241061758334903,0.0011098281364375438,0.14056197137280416,0.0014899489356919827,0.4635811410324647,0.026212003663504343,0.45555747175610134,0.01950864551870377,0.5570090933781959,0.008956865338195731,0.5497563678713073,0.029050898002661318,0.6613744247268214,0.01477270090391147,0.558590678971689,0.0185126137876886
41,14,hard_tiles_large_space,0.36095387776075477,0.005439015878490923,0.9799555189201347,0.001568230493113059,0.9646230163401771,0.0023138464895311153,0.33969700512361745,0.005792319341799277,0.46726039517881557,0.048246591549697,0.5028212272852972,0.031431683424541834,0.4212374516127332,0.04529886125677086,0.5479504741064916,0.031619686876389164,0.6577002348838059,0.022785820553831528,0.5562843040396437,0.047175909010746274
42,35,soft_tiles,0.8148084505137227,0.0007245952701573853,0.11221861922439327,0.0006139258183408558,0.1543384465059333,0.0009371448144822729,0.8230034919892648,0.0009293822604272078,0.4687026604142765,0.03036881419143046,0.4617389730223199,0.017448870564405573,0.5399376384574615,0.011648289551715776,0.5490610353272019,0.017679194589132502,0.6584118948792625,0.012862011984266163,0.5575924423082284,0.023223384968513717
43,23,hard_tiles_large_space,0.6144762813997937,1.667868939653523e-05,0.986258808400469,6.061618035937808e-06,0.9851218155490676,7.986242316340453e-05,0.5964822147446325,4.23387702938585e-05,0.46538114704446665,0.0012392414582132868,0.4633917295234459,0.0013548196885853493,0.5248202757151296,0.0009580689645878496,0.546857973622128,0.00031511458284802307,0.6596621080761116,0.00021657458838046493,0.5583157021459735,0.00012802263396740818
44,15,carpet,0.6969846037988188,0.0036942226303887135,0.959394253075438,0.0015793255881872696,0.9522145962830415,0.001675321640748384,0.668396760125244,0.0036566766635063473,0.4670081867092011,0.010783034495258298,0.4889541777427054,0.006458058545523641,0.4544251276263607,0.009591342170410265,0.5462715469148888,0.007681208722655484,0.6583765669072627,0.00799056361087029,0.5577835648148147,0.005936326409894453
45,27,wood,0.7950408962087656,0.003227611034469931,0.09666469292371299,0.002361634531705307,0.1526334016136121,0.0025639804057776966,0.8026349524235523,0.003311533342707329,0.46730208844675236,0.018572626954050125,0.49001432047723925,0.00920613164659667,0.4526006837503165,0.006933076135209541,0.5455129141166347,0.007767349401825142,0.6577926601520399,0.015529789990807034,0.5577286674612136,0.00930301506062801
46,26,soft_pvc,0.9271863560059057,0.00060882669810998,0.24034361132731555,0.0009340215228741201,0.2830629346000503,0.001300485837267192,0.9134835515614834,0.0018593374850641548,0.463410776054996,0.027950345879124056,0.4581080830623493,0.019586850647586484,0.5454995958938065,0.007010205972229076,0.5464903366611962,0.02050873860092232,0.6585600575523999,0.017128000618560412,0.5579515674876984,0.018600260828930282
47,30,soft_tiles,0.3069737105732864,7.634117531108381e-05,0.039324682979712734,3.9364457005022466e-05,0.06523954997802475,0.0002104727709458189,0.3266324922739102,0.0003747162061116575,0.465222564389437,0.0017436211892664897,0.46332836930995763,0.001780967050631972,0.5250863130418847,0.0017720587992503915,0.5478877034612053,0.001420404166143101,0.6592834597226362,0.0012806531931217272,0.5581863378009171,0.0004042776067303796
48,32,hard_tiles,0.06286974394757601,0.0006718919189484872,0.7431986418289884,0.0012618658963846115,0.7168370485260878,0.002062691975773469,0.0685832791151594,0.002859500494978162,0.4617517243138595,0.06698122672758411,0.45627805167703894,0.03823377113123748,0.5483259199513755,0.038764690951661886,0.5539009968345414,0.035769224072614854,0.6582580159686232,0.040369254159879915,0.5581223253739249,0.0471725435667969
49,3,soft_pvc,0.9236052120623747,8.631698625723588e-05,0.2346602819319916,0.00010902961129526509,0.2868339239185032,0.0008884948899120599,0.9186928167696811,0.0013431999250145057,0.4670356207667784,0.027386227020906644,0.46073026138569034,0.01604047478628943,0.528284742782782,0.007141309582300679,0.5486644400044447,0.019363641926913405,0.6577510502990489,0.018790231821505642,0.5575282556384951,0.017761635337547363
50,32,hard_tiles,0.05160310072962808,0.00023633310467480084,0.7214343351671402,0.0004708806709758031,0.6977764026888302,0.0014757945620507563,0.05277071811971373,0.0015148941192553926,0.46956046226227766,0.04936449367646303,0.4677237221500429,0.027322959104021292,0.5186072628694309,0.023400187648002703,0.5470481633644465,0.03619528256084959,0.6586723462725308,0.024289314975422374,0.5578171827736655,0.03891041726287819
51,9,carpet,0.8561263885939365,0.006686348100852121,0.14960701772230592,0.00678398641782842,0.1995696674671941,0.006695826959674419,0.859166344746259,0.005899617648764595,0.46808665687188367,0.006793399991168884,0.5230065388074501,0.0035288551350071994,0.3608394070120665,0.004612993878867623,0.5421598078786014,0.003903731071186837,0.6588259554085353,0.005310858654238598,0.5575280269448974,0.0029490058149123947
52,9,carpet,0.9810626709670731,0.000275628345437381,0.36457668662626735,0.0009743159393150214,0.4019414751679538,0.0013216174606670073,0.9724539484385165,0.0003409563424142306,0.4649039874223678,0.007517777710485457,0.4561526498721947,0.0037772396415456425,0.5415463027909038,0.0043939175769876415,0.5478542215564597,0.004478085232596543,0.660023996290733,0.002753501577626561,0.558264278757022,0.00597064532437292
53,20,hard_tiles,0.06137721877970594,0.0001255274648159136,0.7403061002082302,0.00023447123226417706,0.7125615846910907,0.0009939498424232271,0.06194112922901757,0.001060683216084071,0.46663641990799976,0.04210103707269359,0.46471276621419966,0.024796838390359045,0.5207836759556156,0.05177585934655804,0.5473669660461113,0.031140312159477233,0.6568746291449767,0.016402336815767228,0.5577346189398373,0.036581356666209146
54,25,concrete,0.64015306293358,0.0007841161573267966,0.9798014469341649,0.00021673339123784883,0.9688405008005275,0.002574032052540824,0.6138703389313598,0.002206611306682297,0.46443174626594,0.05006103404344537,0.45560824230116703,0.03867387217265744,0.5365849796760296,0.024586623776034815,0.544976068164205,0.05841953327448911,0.6619670910060311,0.039670591492590855,0.5578938768051547,0.042434515686351065
55,22,carpet,0.08395553813229377,0.001108621117400702,0.7775247905063227,0.001670158801365441,0.753986768733911,0.0016104852270858601,0.08458187621990894,0.0012646772124039383,0.4658388532519966,0.00656803336507519,0.4770753792427353,0.003230988936113502,0.49017296799848115,0.007292400226981696,0.5461454080478436,0.003440347643630011,0.6596308630925081,0.005235449084715247,0.5579335660345139,0.003003787423631506
56,35,soft_tiles,0.4892762206922618,0.00013948974308243547,0.000719186866338497,3.204219206470247e-05,0.03601588497519936,0.0013450749639391402,0.523865141611093,0.0009497761839428859,0.46948363732322496,0.0282251553912213,0.4621559974024769,0.022152634032243254,0.5234942778101532,0.009263760434833065,0.5477312056949762,0.019595654568280167,0.6577393555650469,0.015375132216468005,0.5576914121851433,0.021127492400081393
57,35,soft_tiles,0.47808185925586033,0.0008100843510496432,0.0011419964065137755,4.041753376290586e-05,0.03313482019526592,0.001571543873816503,0.5097138754473,0.0005062527171225559,0.4684252309174094,0.022249172346524067,0.46228171661057027,0.016424627951337024,0.5390330512720447,0.008818737085877975,0.5457666525061542,0.015308376370158625,0.6555535225888333,0.015760168595764346,0.5574172303419339,0.015205132361011401
58,7,concrete,0.05169913144934574,0.0031150388554887255,0.7218874694856917,0.006305778001086738,0.6949680573868274,0.005398054152850157,0.05920700837670788,0.0030652002549700985,0.4648778901734103,0.012960722956300418,0.5068751681647865,0.012820731236433286,0.4008809251329002,0.014052414980911254,0.545178045649845,0.01441712568759252,0.656101595285734,0.007483059513433392,0.556948157992863,0.011846701626062819
59,22,carpet,0.07686937167546469,0.0008180273252485275,0.7666321143193604,0.0012673060794568204,0.7463104614020217,0.0016982369822049798,0.08056964663305141,0.0005636887487901227,0.46300599063934045,0.00832702589591697,0.4538036286068233,0.0033290159200652257,0.5509914610317694,0.007103041681030726,0.548451041650996,0.0038178677797395815,0.6570000498056505,0.006354264237046082,0.5574459477236928,0.004834650215342299
60,32,hard_tiles,0.05183395368151207,0.00017472538028247728,0.7215551604559836,0.0003694103525350956,0.7019196961135179,0.0021963138058448293,0.04758305546519194,0.002476463033474828,0.4649143500005515,0.05299619183842173,0.4670839575932007,0.05449606586051962,0.5192812851697642,0.03090390770422221,0.5538142818882202,0.06269521662528431,0.6599087233432276,0.02623559285447007,0.5590340657626953,0.045618026865195706
61,28,fine_concrete,0.37027197827548897,0.0016363980088150356,0.01726668399811988,0.0005433595646988356,0.06421411949833616,0.004059851553464955,0.3933971921763175,0.003621940297008192,0.4538388917922384,0.04012466788469942,0.4488859124154194,0.031244653794293788,0.5537521375437727,0.02613595575894489,0.5496893780628875,0.04333269962550677,0.6603120593633189,0.02476185215897845,0.5576885589602587,0.030776771244529617
62,29,soft_pvc,0.9528748302970087,0.00014009141700263876,0.2893187601714361,0.00018728745174497046,0.32926553082030513,0.002144500472007037,0.9585645230156148,0.0017644300912484836,0.4590593078820654,0.018109431933849063,0.4602219513592698,0.01355639651998477,0.5278084395567885,0.013597147446811259,0.5476539390157731,0.016544045339104665,0.6595693405731878,0.01098698270023907,0.5587157634794184,0.012963357456288
63,16,tiled,0.1544382546568776,0.00033600139702131404,0.13866016758230648,0.0005739537712099698,0.14776548863565014,0.0052869970658304425,0.20469677639069617,0.007405774859065673,0.492162450955991,0.01727573890765941,0.47032324008544024,0.01755891207222737,0.5125132039226648,0.01670947480812651,0.5528762449854121,0.0148957741249447,0.6637116254629418,0.01803251572187601,0.5564472427828656,0.006661038362910504
64,3,soft_pvc,0.9285833244847601,0.00031861003507502,0.24308646384022886,0.0005312929787272509,0.2906650999482012,0.0005909909916090743,0.9288167900130123,0.0006016858407347673,0.46510170562977093,0.020165430437261624,0.4670616720998426,0.02751140073241369,0.513864273716353,0.00945431542129918,0.547359318913544,0.020381237653510336,0.6595094465911436,0.010304111469954578,0.5580459090418043,0.018904801656480535
65,32,hard_tiles,0.049442508292377105,9.992132935856422e-05,0.7169138109780753,0.0001996324974080277,0.6953341564246248,0.0015175065223553114,0.04983836206896553,0.0017297628621172957,0.4626366160530104,0.05763972887105981,0.46405092290547645,0.03226783815929393,0.5254824191062464,0.03277681681434462,0.5448827230351933,0.04310435194551761,0.658302269417754,0.027143312265713374,0.5582265723011541,0.048129626896706766
66,8,fine_concrete,0.34200367089375644,0.004586969762838166,0.026144223382425797,0.0015463363733670252,0.05441354500219754,0.002354152751791858,0.3710958848405985,0.004438701459797501,0.4652828298396615,0.040757228998501295,0.4328443383431907,0.027308049580495444,0.6091287127668552,0.010767845308853023,0.5532592425123084,0.030148046491257196,0.6622367559967437,0.026677016649147713,0.5593926529677024,0.030207579251200118
67,28,fine_concrete,0.38039597048621643,7.604508251420289e-05,0.014694447848962401,3.3954288916657404e-05,0.06197072973566899,0.0016108256895672323,0.39736629290013015,0.0015981467065913253,0.46466620364484507,0.03256191344745148,0.4630312825040733,0.024663387688931036,0.5253932982316893,0.012415924840727387,0.5453283369518143,0.02461342940522658,0.6591593255168322,0.018240581587070363,0.5579850874350074,0.02714117736688356
68,20,hard_tiles,0.047277136045547424,0.0003914372126556446,0.7122993905351312,0.0008314286725136658,0.6881416236971809,0.0009954624075091574,0.04561798552374757,0.0022879873605834693,0.46323712418093366,0.04362661627171998,0.4685694342282607,0.03360223943014256,0.5124521650005802,0.041128413810689025,0.5488735173174234,0.03202001177321809,0.6607236606938106,0.0239393725474639,0.5578661558740712,0.03353394788331933
69,3,soft_pvc,0.904630632116781,0.0007212293962926545,0.20658782908702206,0.0009705365067230353,0.25354304502574243,0.0015171488850531673,0.8980992294242031,0.002331273573087284,0.4674944900553766,0.034254884121009896,0.4554434654900945,0.0166133469897175,0.5457151282064805,0.01030977686474076,0.5511931440611324,0.01941148738189539,0.6607048681977665,0.02803197796056754,0.5577988546153416,0.01457865546876444
